#PATH-POINTS-START Path
-76.393,-140.053,120,0
-76.622,-138.067,120
-76.849,-136.079,120
-77.072,-134.092,120
-77.289,-132.104,120
-77.5,-130.115,120
-77.701,-128.125,120
-77.891,-126.134,120
-78.066,-124.142,120
-78.221,-122.148,120
-78.354,-120.152,120
-78.457,-118.155,120
-78.528,-116.156,120
-78.563,-114.157,120
-78.561,-112.157,120
-78.524,-110.157,120
-78.458,-108.158,120
-78.367,-106.16,120
-78.258,-104.163,120
-78.135,-102.167,120
-78.004,-100.171,120
-77.867,-98.176,120
-77.727,-96.181,120
-77.585,-94.186,120
-77.444,-92.191,120
-77.303,-90.196,120
-77.164,-88.201,120
-77.014,-86.019,120,0
-77.014,-86.019,0,0
#PATH-POINTS-START Path
-77.014,-87.262,120,0
-76.512,-85.326,120
-76.01,-83.39,120
-75.508,-81.454,120
-75.006,-79.518,120
-74.504,-77.582,120
-74.002,-75.646,120
-73.5,-73.71,120
-72.998,-71.774,120
-72.497,-69.838,120
-71.995,-67.902,120
-71.493,-65.966,120
-70.991,-64.03,120
-70.489,-62.094,120
-69.987,-60.158,120
-69.485,-58.222,120
-68.983,-56.286,120
-68.481,-54.35,120
-67.979,-52.414,120
-67.477,-50.478,120
-66.975,-48.542,120
-66.473,-46.606,120
-65.971,-44.67,120
-65.47,-42.734,120
-64.968,-40.798,120
-64.466,-38.862,120
-63.964,-36.926,120
-63.462,-34.99,120
-62.96,-33.054,120
-62.458,-31.118,120
-61.956,-29.182,120
-61.454,-27.246,120
-60.952,-25.31,120
-60.45,-23.374,120
-59.948,-21.438,120
-59.624,-20.185,120,0
-59.624,-20.185,0,0
#PATH-POINTS-START Path
-60.866,-21.427,120,0
-61.258,-23.388,120
-61.665,-25.347,120
-62.087,-27.302,120
-62.524,-29.253,120
-62.977,-31.201,120
-63.447,-33.145,120
-63.933,-35.085,120
-64.436,-37.021,120
-64.957,-38.952,120
-65.496,-40.878,120
-66.056,-42.798,120
-66.635,-44.712,120
-67.233,-46.621,120
-67.851,-48.523,120
-68.492,-50.417,120
-69.155,-52.304,120
-69.839,-54.183,120
-70.546,-56.054,120
-71.279,-57.915,120
-72.033,-59.767,120
-72.813,-61.609,120
-73.619,-63.44,120
-74.448,-65.259,120
-75.307,-67.066,120
-76.19,-68.86,120
-77.101,-70.641,120
-78.039,-72.407,120
-79.005,-74.158,120
-79.999,-75.894,120
-81.021,-77.613,120
-82.07,-79.315,120
-83.15,-80.999,120
-84.257,-82.665,120
-85.392,-84.311,120
-86.556,-85.938,120
-87.746,-87.545,120
-88.965,-89.13,120
-90.21,-90.696,120
-91.481,-92.24,120
-92.779,-93.762,120
-94.101,-95.262,120
-95.447,-96.742,120
-96.816,-98.199,120
-98.208,-99.635,120
-99.621,-101.051,120
-101.054,-102.446,120
-102.507,-103.82,120
-103.979,-105.174,120
-105.467,-106.51,120
-106.971,-107.829,120
-108.491,-109.129,120
-110.024,-110.413,120
-111.57,-111.681,120
-113.128,-112.936,120
